# Body fitted drag for model part FluidModelPart.Drag_Drag_Auto1
# Time Fx Fy Fz
0.1 164.99997010 0.27265291 -0.00000000
0.2 138.90687384 -0.10309785 -0.00000000
0.30000000000000004 136.03283958 0.29008570 -0.00000000
0.4 148.73995720 0.22435164 -0.00000000
0.5 164.53860052 0.30667116 -0.00000000
0.6 183.02805024 -0.79293317 -0.00000000
0.7 197.89528196 -3.42795526 -0.00000000
0.7999999999999999 207.10316732 -8.72076155 -0.00000000
0.8999999999999999 207.08202480 -16.20893936 -0.00000000
0.9999999999999999 195.42665279 -25.46069655 -0.00000000
1.0999999999999999 188.68516132 -34.91834330 -0.00000000
1.2 188.72837798 -44.35076923 -0.00000000
1.3 186.21432243 -53.71577379 -0.00000000
1.4000000000000001 188.07614465 -61.48485901 -0.00000000
1.5000000000000002 193.44701908 -66.04187320 -0.00000000
1.6000000000000003 199.93879652 -66.22079828 -0.00000000
1.7000000000000004 204.70184720 -61.37592624 -0.00000000
1.8000000000000005 206.42121316 -50.90916347 -0.00000000
1.9000000000000006 205.96763580 -35.50600913 -0.00000000
2.0000000000000004 205.40308853 -17.11326168 -0.00000000
2.1000000000000005 206.14150197 -0.09659787 -0.00000000
2.2000000000000006 208.10252234 10.50714243 -0.00000000
2.3000000000000007 210.35828577 9.74397048 -0.00000000
2.400000000000001 212.48548537 -6.43814701 -0.00000000
2.500000000000001 215.43101675 -39.48086563 -0.00000000
2.600000000000001 220.81256864 -85.28170716 -0.00000000
2.700000000000001 229.59044752 -132.54147198 -0.00000000
2.800000000000001 241.20559996 -164.45940801 -0.00000000
2.9000000000000012 252.06117705 -162.88853630 -0.00000000
3.0000000000000013 256.29482806 -117.87410288 -0.00000000
3.1000000000000014 255.09233479 -31.06675940 -0.00000000
3.2000000000000015 264.90845588 71.77626997 -0.00000000
3.3000000000000016 291.48914919 136.62546160 -0.00000000
3.4000000000000017 323.44064213 135.38943212 -0.00000000
3.5000000000000018 324.01685072 31.22957068 -0.00000000
3.600000000000002 314.80643668 -101.32106424 -0.00000000
3.700000000000002 324.69033767 -174.72233423 -0.00000000
3.800000000000002 328.14424197 -176.33047349 -0.00000000
3.900000000000002 317.20704247 -99.97861727 -0.00000000
4.000000000000002 300.15781588 -0.01679288 -0.00000000
4.100000000000001 302.87379446 75.97381882 -0.00000000
4.200000000000001 313.82443765 101.28135985 -0.00000000
4.300000000000001 316.57423599 49.56270386 -0.00000000
4.4 306.17116532 -48.06794791 -0.00000000
4.5 309.93088067 -134.79069190 -0.00000000
4.6 321.04157097 -172.48793953 -0.00000000
4.699999999999999 322.44647410 -136.56565600 -0.00000000
4.799999999999999 302.61816027 -43.75164409 -0.00000000
4.899999999999999 298.08592839 53.94058555 -0.00000000
4.999999999999998 310.65713255 100.09427309 -0.00000000
5.099999999999998 320.32816427 77.49162458 -0.00000000
5.1999999999999975 311.67847776 -12.61013346 -0.00000000
5.299999999999997 308.25897834 -109.73053712 -0.00000000
5.399999999999997 317.42262874 -162.48646894 -0.00000000
5.4999999999999964 324.54018383 -157.24396340 -0.00000000
5.599999999999996 308.56670185 -79.83314935 -0.00000000
5.699999999999996 294.94928046 20.87688258 -0.00000000
5.799999999999995 303.87478483 88.99134392 -0.00000000
5.899999999999995 315.88351265 96.80447211 -0.00000000
5.999999999999995 314.12356089 26.30434500 -0.00000000
6.099999999999994 306.20788718 -75.31898863 -0.00000000
6.199999999999994 313.50248630 -146.25138621 -0.00000000
6.299999999999994 323.21424956 -170.69103317 -0.00000000
6.399999999999993 316.52601255 -113.54489723 -0.00000000
6.499999999999993 297.43847840 -16.28563627 -0.00000000
6.5999999999999925 299.49941337 70.70090332 -0.00000000
6.699999999999992 311.56752208 101.83628620 -0.00000000
6.799999999999992 317.12851117 58.21537530 -0.00000000
6.8999999999999915 307.91521581 -38.42824936 -0.00000000
6.999999999999991 309.66652844 -126.00330949 -0.00000000
7.099999999999991 319.21272478 -168.22747359 -0.00000000
7.19999999999999 321.86898438 -140.60110026 -0.00000000
7.29999999999999 303.03531785 -53.53723925 -0.00000000
7.39999999999999 295.59600116 44.82155264 -0.00000000
7.499999999999989 306.97098545 96.86120784 -0.00000000
7.599999999999989 317.44763667 83.30904790 -0.00000000
7.699999999999989 311.26278538 -1.19644517 -0.00000000
7.799999999999988 306.72219441 -99.20664661 -0.00000000
7.899999999999988 315.31010687 -156.56096893 -0.00000000
7.999999999999988 323.97327119 -160.48622659 -0.00000000
8.099999999999987 310.44681344 -88.31735772 -0.00000000
8.199999999999987 295.11381185 11.52915719 -0.00000000
8.299999999999986 302.60546480 83.90531327 -0.00000000
8.399999999999986 314.29552343 97.44006787 -0.00000000
8.499999999999986 314.58263623 33.47489558 -0.00000000
8.599999999999985 306.20441832 -66.02911041 -0.00000000
8.699999999999985 312.19530846 -139.77712401 -0.00000000
8.799999999999985 321.53936629 -169.35700378 -0.00000000
8.899999999999984 317.39997093 -119.18694326 -0.00000000
8.999999999999984 298.19858368 -25.06913567 -0.00000000
9.099999999999984 298.01615374 64.57171520 -0.00000000
9.199999999999983 309.91093729 100.08531527 -0.00000000
9.299999999999983 316.90092482 63.85317747 -0.00000000
9.399999999999983 308.21662473 -29.95208834 -0.00000000
9.499999999999982 308.50905225 -119.78967344 -0.00000000
9.599999999999982 317.94856260 -165.08771266 -0.00000000
9.699999999999982 322.27712443 -144.57750866 -0.00000000
9.799999999999981 304.39029875 -60.89172855 -0.00000000
9.89999999999998 295.04909241 37.94238642 -0.00000000
9.99999999999998 305.79967228 94.10368325 -0.00000000
10.09999999999998 316.64967678 86.53065884 -0.00000000
10.19999999999998 311.74903517 6.11556356 -0.00000000
10.29999999999998 306.23380095 -92.30256066 -0.00000000
10.399999999999979 314.30121116 -152.68053360 -0.00000000
10.499999999999979 323.55487487 -162.71490095 -0.00000000
10.599999999999978 311.78696474 -94.70818312 -0.00000000
10.699999999999978 295.35283154 4.09385878 -0.00000000
10.799999999999978 301.55018826 80.12202126 -0.00000000
10.899999999999977 313.21159108 98.50028983 -0.00000000
10.999999999999977 314.98610806 39.82327992 -0.00000000
11.099999999999977 306.32910186 -58.77635342 -0.00000000
11.199999999999976 311.50150642 -135.57399712 -0.00000000
11.299999999999976 320.58988932 -169.14582331 -0.00000000
11.399999999999975 318.45020770 -124.40347497 -0.00000000
11.499999999999975 299.18264267 -32.24832504 -0.00000000
11.599999999999975 297.14717870 59.79902628 -0.00000000
11.699999999999974 308.94723307 99.26229122 -0.00000000
11.799999999999974 316.97852961 68.90323680 -0.00000000
11.899999999999974 308.76120800 -22.72892326 -0.00000000
11.999999999999973 307.80407391 -114.74167325 -0.00000000
12.099999999999973 317.08574860 -162.88342582 -0.00000000
12.199999999999973 322.76178256 -148.57025459 -0.00000000
12.299999999999972 305.76275151 -67.65062933 -0.00000000
12.399999999999972 294.80392036 31.72782140 -0.00000000
12.499999999999972 304.91446118 91.86991476 -0.00000000
12.599999999999971 316.08344974 89.61719922 -0.00000000
12.69999999999997 312.37593977 12.91579871 -0.00000000
12.79999999999997 306.02006222 -86.03511178 -0.00000000
12.89999999999997 313.63174653 -149.48874740 -0.00000000
12.99999999999997 323.17342770 -164.84982032 -0.00000000
13.09999999999997 313.15231404 -100.81278018 -0.00000000
13.199999999999969 295.79547713 -2.96576204 -0.00000000
13.299999999999969 300.62792772 76.57791851 -0.00000000
13.399999999999968 312.32993611 99.35017915 -0.00000000
13.499999999999968 315.44591973 45.86951032 -0.00000000
13.599999999999968 306.61805251 -51.85845189 -0.00000000
13.699999999999967 310.73351546 -132.03971735 -0.00000000
13.799999999999967 319.90353732 -168.55078505 -0.00000000
13.899999999999967 319.48922965 -129.46795342 -0.00000000
13.999999999999966 300.28944289 -39.11676834 -0.00000000
14.099999999999966 296.46700047 55.04516024 -0.00000000
14.199999999999966 308.15231034 98.41970621 -0.00000000
14.299999999999965 317.06772717 73.59906812 -0.00000000
14.399999999999965 309.41802918 -15.77333648 -0.00000000
14.499999999999964 307.27170627 -109.74183651 -0.00000000
14.599999999999964 316.35630067 -160.67765993 -0.00000000
14.699999999999964 323.17049354 -152.36428921 -0.00000000
14.799999999999963 307.17087663 -74.19391582 -0.00000000
14.899999999999963 294.72967862 25.46085531 -0.00000000
14.999999999999963 304.09472106 89.46453922 -0.00000000
15.099999999999962 315.48864490 92.29153416 -0.00000000
15.199999999999962 312.99238991 19.47541860 -0.00000000
15.299999999999962 305.91727639 -79.77400134 -0.00000000
15.399999999999961 313.07664823 -146.36873517 -0.00000000
15.499999999999961 322.67904726 -166.56404463 -0.00000000
15.59999999999996 314.49551423 -106.66627010 -0.00000000
15.69999999999996 296.38876727 -9.88686912 -0.00000000
15.79999999999996 299.74931502 73.00526524 -0.00000000
15.89999999999996 311.52784875 99.88312190 -0.00000000
15.99999999999996 315.91452368 51.67739420 -0.00000000
16.09999999999996 307.01029874 -45.02843116 -0.00000000
16.19999999999996 309.95919710 -128.45667661 -0.00000000
16.29999999999996 319.28926992 -167.65282209 -0.00000000
16.399999999999963 320.44466750 -134.27736216 -0.00000000
16.499999999999964 301.46778485 -45.83469494 -0.00000000
16.599999999999966 295.91075722 50.08623618 -0.00000000
16.699999999999967 307.41132587 97.33732114 -0.00000000
16.79999999999997 317.07231072 77.92322114 -0.00000000
16.89999999999997 310.11411908 -8.96806167 -0.00000000
16.99999999999997 306.84093487 -104.59095914 -0.00000000
17.099999999999973 315.68782478 -158.35452193 -0.00000000
17.199999999999974 323.44005186 -155.83513488 -0.00000000
17.299999999999976 308.58533354 -80.56244765 -0.00000000
17.399999999999977 294.78985040 19.09588981 -0.00000000
17.49999999999998 303.32331552 86.83534771 -0.00000000
17.59999999999998 314.83890987 94.60171891 -0.00000000
17.69999999999998 313.60696740 25.82436039 -0.00000000
17.799999999999983 305.92876250 -73.47513131 -0.00000000
17.899999999999984 312.58205182 -143.19189779 -0.00000000
17.999999999999986 322.10118184 -167.82368828 -0.00000000
18.099999999999987 315.77516143 -112.25877811 -0.00000000
18.19999999999999 297.10215434 -16.70989765 -0.00000000
18.29999999999999 298.91178443 69.28348368 -0.00000000
18.39999999999999 310.73860856 100.01978610 -0.00000000
18.499999999999993 316.33373665 57.18673841 -0.00000000
18.599999999999994 307.46314340 -38.26867415 -0.00000000
18.699999999999996 309.23558605 -124.63099793 -0.00000000
18.799999999999997 318.65718849 -166.49767909 -0.00000000
18.9 321.28063858 -138.87424204 -0.00000000
19.0 302.71037178 -52.51781572 -0.00000000
19.1 295.43419271 44.83085539 -0.00000000
19.200000000000003 306.65165376 96.00525889 -0.00000000
19.300000000000004 316.89942050 81.92514679 -0.00000000
19.400000000000006 310.79834410 -2.23076903 -0.00000000
19.500000000000007 306.49142605 -99.21047235 -0.00000000
19.60000000000001 315.01988356 -155.86693155 -0.00000000
19.70000000000001 323.56178903 -159.02246657 -0.00000000
19.80000000000001 309.99368829 -86.84118845 -0.00000000
19.900000000000013 294.95871765 12.57619578 -0.00000000
20.000000000000014 302.55438738 83.99837473 -0.00000000
20.100000000000016 314.13977168 96.55259235 -0.00000000
20.200000000000017 314.22899834 32.05077301 -0.00000000
20.30000000000002 306.04116940 -67.05504663 -0.00000000
20.40000000000002 312.09862071 -139.89695727 -0.00000000
20.50000000000002 321.45582366 -168.63024112 -0.00000000
20.600000000000023 316.98558998 -117.67703892 -0.00000000
20.700000000000024 297.93668283 -23.53313465 -0.00000000
20.800000000000026 298.09031079 65.28450882 -0.00000000
20.900000000000027 309.92984113 99.83647796 -0.00000000
21.00000000000003 316.66602196 62.49557308 -0.00000000
21.10000000000003 307.98525310 -31.43656834 -0.00000000
21.20000000000003 308.55048103 -120.44943305 -0.00000000
21.300000000000033 317.96976330 -165.04548034 -0.00000000
21.400000000000034 321.99285014 -143.23236611 -0.00000000
21.500000000000036 304.01810295 -59.14160550 -0.00000000
21.600000000000037 295.08760748 39.28735873 -0.00000000
21.70000000000004 305.91786308 94.36861444 -0.00000000
21.80000000000004 316.62899003 85.50204550 -0.00000000
21.90000000000004 311.49771811 4.40724794 -0.00000000
22.000000000000043 306.23144098 -93.60104576 -0.00000000
22.100000000000044 314.37737423 -153.14469074 -0.00000000
22.200000000000045 323.50463191 -161.80140801 -0.00000000
22.300000000000047 311.37700923 -92.96912442 -0.00000000
22.40000000000005 295.24212000 5.89904040 -0.00000000
22.50000000000005 301.74055531 80.89947298 -0.00000000
22.60000000000005 313.36676165 98.05115542 -0.00000000
22.700000000000053 314.78792621 38.14348845 -0.00000000
22.800000000000054 306.22772127 -60.50836697 -0.00000000
22.900000000000055 311.59673480 -136.39018661 -0.00000000
23.000000000000057 320.73913595 -168.95120452 -0.00000000
23.10000000000006 318.11008624 -122.86544650 -0.00000000
23.20000000000006 298.88706315 -30.31062251 -0.00000000
23.30000000000006 297.33551376 61.01680771 -0.00000000
23.400000000000063 309.13908880 99.36408375 -0.00000000
23.500000000000064 316.89508370 67.48344178 -0.00000000
23.600000000000065 308.56300292 -24.64918348 -0.00000000
23.700000000000067 307.94110458 -115.98430714 -0.00000000
23.800000000000068 317.25561919 -163.32845633 -0.00000000
23.90000000000007 322.58671795 -147.34443429 -0.00000000
24.00000000000007 305.35833667 -65.73131366 -0.00000000
24.100000000000072 294.84477333 33.45607830 -0.00000000
24.200000000000074 305.13065565 92.45509218 -0.00000000
24.300000000000075 316.20482784 88.73559937 -0.00000000
24.400000000000077 312.17161791 11.01754584 -0.00000000
24.500000000000078 306.04863821 -87.73792790 -0.00000000
24.60000000000008 313.77511281 -150.28707871 -0.00000000
24.70000000000008 323.26178563 -164.18825257 -0.00000000
24.800000000000082 312.74687212 -99.04453296 -0.00000000
24.900000000000084 295.64880908 -0.95188472 -0.00000000
25.000000000000085 300.87740415 77.56928754 -0.00000000
25.100000000000087 312.55364101 99.09838603 -0.00000000
25.200000000000088 315.29323895 44.13595411 -0.00000000
25.30000000000009 306.51066912 -53.81594248 -0.00000000
25.40000000000009 310.94569879 -132.98416165 -0.00000000
25.500000000000092 320.06795215 -168.70191384 -0.00000000
25.600000000000094 319.17984995 -127.97779700 -0.00000000
25.700000000000095 299.95575207 -37.12189249 -0.00000000
25.800000000000097 296.64839994 56.43675911 -0.00000000
25.900000000000098 308.36835835 98.66253527 -0.00000000
26.0000000000001 317.03490368 72.24889807 -0.00000000
26.1000000000001 309.21086524 -17.78193603 -0.00000000
26.200000000000102 307.40644529 -111.18270314 -0.00000000
26.300000000000104 316.54891186 -161.29200133 -0.00000000
26.400000000000105 323.05160535 -151.24677699 -0.00000000
26.500000000000107 306.75144320 -72.27063104 -0.00000000
26.600000000000108 294.73606761 27.31549316 -0.00000000
26.70000000000011 304.32793946 90.18436128 -0.00000000
26.80000000000011 315.66280290 91.53095192 -0.00000000
26.900000000000112 312.80507147 17.56243013 -0.00000000
27.000000000000114 305.93087757 -81.60887608 -0.00000000
27.100000000000115 313.22664686 -147.26636364 -0.00000000
27.200000000000117 322.82770739 -166.08119208 -0.00000000
27.300000000000118 314.09991833 -104.94415888 -0.00000000
27.40000000000012 296.19991848 -7.84040092 -0.00000000
27.50000000000012 300.00686056 74.07455735 -0.00000000
27.600000000000122 311.76113924 99.76011238 -0.00000000
27.700000000000124 315.77441269 49.98172016 -0.00000000
27.800000000000125 306.88324064 -47.03979285 -0.00000000
27.900000000000126 310.18054695 -129.52954714 -0.00000000
28.000000000000128 319.46910305 -167.92915055 -0.00000000
28.10000000000013 320.16860169 -132.86642211 -0.00000000
28.20000000000013 301.11143987 -43.84279254 -0.00000000
28.300000000000132 296.06525004 51.58837982 -0.00000000
28.400000000000134 307.62431598 97.69082134 -0.00000000
28.500000000000135 317.08285385 76.67469930 -0.00000000
28.600000000000136 309.90310873 -10.96580926 -0.00000000
28.700000000000138 306.95700675 -106.13077948 -0.00000000
28.80000000000014 315.88331633 -159.05267753 -0.00000000
28.90000000000014 323.37336374 -154.84298551 -0.00000000
29.000000000000142 308.16964347 -78.68943667 -0.00000000
29.100000000000144 294.76154634 20.99877772 -0.00000000
29.200000000000145 303.55114246 87.64232578 -0.00000000
29.300000000000146 315.03833267 93.95874202 -0.00000000
29.400000000000148 313.42601314 23.96360275 -0.00000000
29.50000000000015 305.91551107 -75.34677950 -0.00000000
29.60000000000015 312.72519686 -144.14352990 -0.00000000
29.700000000000152 322.28042436 -167.49131452 -0.00000000
29.800000000000153 315.40399843 -110.62218935 -0.00000000
29.900000000000155 296.87972494 -14.69034000 -0.00000000
30.000000000000156 299.16290465 70.41460769 -0.00000000
30.100000000000158 310.97737386 100.01573225 -0.00000000
30.20000000000016 316.21924421 55.57892107 -0.00000000
30.30000000000016 307.32222090 -40.27374963 -0.00000000
30.400000000000162 309.44697776 -125.79940293 -0.00000000
30.500000000000163 318.85024511 -166.87004365 -0.00000000
30.600000000000165 321.05005677 -137.54290915 -0.00000000
30.700000000000166 302.33603218 -50.55841229 -0.00000000
30.800000000000168 295.55815424 46.40868280 -0.00000000
30.90000000000017 306.86534341 96.43445235 -0.00000000
31.00000000000017 316.95385414 80.79938718 -0.00000000
31.100000000000172 310.59138435 -4.19980622 -0.00000000
31.200000000000173 306.58442569 -100.81824941 -0.00000000
31.300000000000175 315.21498255 -156.63038394 -0.00000000
31.400000000000176 323.54627046 -158.12873552 -0.00000000
31.500000000000178 309.58182517 -85.01322692 -0.00000000
31.60000000000018 294.89737807 14.51581336 -0.00000000
31.70000000000018 302.78565627 84.86791796 -0.00000000
31.800000000000182 314.35505737 96.02850949 -0.00000000
31.900000000000183 314.05300139 30.23453922 -0.00000000
32.000000000000185 306.00270349 -68.95749266 -0.00000000
32.100000000000186 312.24514690 -140.87840151 -0.00000000
32.20000000000019 321.65303632 -168.44917088 -0.00000000
32.30000000000019 316.63908097 -116.10554495 -0.00000000
32.40000000000019 297.67956477 -21.53179299 -0.00000000
32.50000000000019 298.32642088 66.48790509 -0.00000000
32.60000000000019 310.16663430 99.92108972 -0.00000000
32.700000000000195 316.57721614 60.96103893 -0.00000000
32.800000000000196 307.82551614 -33.44630522 -0.00000000
32.9000000000002 308.74590666 -121.71075463 -0.00000000
33.0000000000002 318.17673425 -165.50120356 -0.00000000
33.1000000000002 321.79581258 -141.97526461 -0.00000000
33.2000000000002 303.62911778 -57.19624094 -0.00000000
33.3000000000002 295.17858978 40.94938052 -0.00000000
33.400000000000205 306.13696391 94.87897406 -0.00000000
33.500000000000206 316.72257263 84.48514809 -0.00000000
33.60000000000021 311.29303128 2.46025175 -0.00000000
33.70000000000021 306.29933883 -95.27469466 -0.00000000
33.80000000000021 314.56218507 -153.96168618 -0.00000000
33.90000000000021 323.53946724 -161.02442560 -0.00000000
34.00000000000021 310.97208308 -91.17624364 -0.00000000
34.100000000000215 295.14618078 7.87910231 -0.00000000
34.200000000000216 301.98466904 81.83493965 -0.00000000
34.30000000000022 313.59960780 97.65634800 -0.00000000
34.40000000000022 314.62968243 36.36248148 -0.00000000
34.50000000000022 306.16346695 -62.44789621 -0.00000000
34.60000000000022 311.74206993 -137.43780446 -0.00000000
