# Body fitted drag for model part FluidModelPart.Drag_cylinder
# Time Fx Fy Fz
0.1 183.78776973 -0.05223149 -0.00000000
0.2 148.92627379 0.25662427 -0.00000000
0.30000000000000004 134.69524591 0.29001739 -0.00000000
0.4 139.68349624 0.34415871 -0.00000000
0.5 144.29810046 0.43881818 -0.00000000
0.6 150.58197917 0.75477970 -0.00000000
0.7 154.83621385 1.58790196 -0.00000000
0.7999999999999999 155.10566924 2.93488015 -0.00000000
0.8999999999999999 149.66769490 5.29799376 -0.00000000
0.9999999999999999 137.60350746 8.43149092 -0.00000000
1.0999999999999999 137.21153781 11.81673145 -0.00000000
1.2 145.49684923 15.54880442 -0.00000000
1.3 149.24487375 19.16839849 -0.00000000
1.4000000000000001 154.67984488 21.47871300 -0.00000000
1.5000000000000002 161.10328175 21.67440880 -0.00000000
1.6000000000000003 167.28131198 19.41188647 -0.00000000
1.7000000000000004 172.37334233 14.85533954 -0.00000000
1.8000000000000005 175.49292308 8.84005041 -0.00000000
1.9000000000000006 176.71533790 2.33200996 -0.00000000
2.0000000000000004 176.56942536 -3.33274177 -0.00000000
2.1000000000000005 175.85490296 -7.20242421 -0.00000000
2.2000000000000006 175.12078641 -8.70173005 -0.00000000
2.3000000000000007 174.52310088 -7.82667426 -0.00000000
2.400000000000001 174.01697326 -5.08834668 -0.00000000
2.500000000000001 173.59493388 -1.49394024 -0.00000000
2.600000000000001 173.37143790 1.62854797 -0.00000000
2.700000000000001 173.53332490 3.27300026 -0.00000000
2.800000000000001 173.81956884 3.07067293 -0.00000000
2.9000000000000012 173.64059032 0.95310320 -0.00000000
3.0000000000000013 172.71021772 -3.70073956 -0.00000000
3.1000000000000014 171.65218378 -11.87808979 -0.00000000
3.2000000000000015 171.44531955 -23.45711233 -0.00000000
3.3000000000000016 172.11760233 -35.39729165 -0.00000000
3.4000000000000017 173.35955588 -40.77298776 -0.00000000
3.5000000000000018 174.51717403 -33.04774370 -0.00000000
3.600000000000002 175.24439141 -11.06717337 -0.00000000
3.700000000000002 175.91153167 20.96744262 -0.00000000
3.800000000000002 177.40863511 52.50573656 -0.00000000
3.900000000000002 180.82597472 70.74530572 -0.00000000
4.000000000000002 186.72196562 65.92585718 -0.00000000
4.100000000000001 190.11618852 32.42903194 -0.00000000
4.200000000000001 190.79065586 -21.39513124 -0.00000000
4.300000000000001 195.40874987 -71.25954527 -0.00000000
4.4 205.03434523 -90.45471571 -0.00000000
4.5 211.86816826 -59.59902874 -0.00000000
4.6 210.07493117 10.19739213 -0.00000000
4.699999999999999 209.05863787 74.57736646 -0.00000000
4.799999999999999 213.20536406 99.71791214 -0.00000000
4.899999999999999 215.92795046 75.30214131 -0.00000000
4.999999999999998 210.15102224 9.59889492 -0.00000000
5.099999999999998 207.32100806 -49.96030613 -0.00000000
5.1999999999999975 210.30113024 -75.75217786 -0.00000000
5.299999999999997 212.18009709 -59.21809046 -0.00000000
5.399999999999997 208.27695817 -6.59943094 -0.00000000
5.4999999999999964 204.50160723 52.32122126 -0.00000000
5.599999999999996 206.68893858 88.77447086 -0.00000000
5.699999999999996 211.33388156 89.44262352 -0.00000000
5.799999999999995 209.91296960 44.60569593 -0.00000000
5.899999999999995 204.82521400 -19.95402882 -0.00000000
5.999999999999995 206.29021212 -69.00765638 -0.00000000
6.099999999999994 211.50389964 -80.35887621 -0.00000000
6.199999999999994 212.52827201 -45.95372942 -0.00000000
6.299999999999994 208.03792897 19.24789738 -0.00000000
6.399999999999993 206.82932361 77.87938231 -0.00000000
6.499999999999993 211.81677635 104.19867452 -0.00000000
6.5999999999999925 215.78523545 82.88152578 -0.00000000
6.699999999999992 210.51592222 17.84415103 -0.00000000
6.799999999999992 207.13302639 -50.69540470 -0.00000000
6.8999999999999915 211.35224540 -86.82449835 -0.00000000
6.999999999999991 215.44918308 -75.08218404 -0.00000000
7.099999999999991 212.68697351 -18.11849903 -0.00000000
7.19999999999999 208.36608869 52.07689944 -0.00000000
7.29999999999999 210.18580205 98.34571739 -0.00000000
7.39999999999999 215.65036070 104.99096727 -0.00000000
7.499999999999989 214.60876775 58.11450549 -0.00000000
7.599999999999989 207.71018616 -14.75215499 -0.00000000
7.699999999999989 208.30172606 -72.82161976 -0.00000000
7.799999999999988 213.60836419 -88.45138562 -0.00000000
7.899999999999988 215.09592050 -55.12964321 -0.00000000
7.999999999999988 210.20228080 12.97737884 -0.00000000
8.099999999999987 208.07514862 76.81318658 -0.00000000
8.199999999999987 212.40183598 107.78769192 -0.00000000
8.299999999999986 216.68311521 91.65921676 -0.00000000
8.399999999999986 211.53237069 28.00366417 -0.00000000
8.499999999999986 206.89025264 -43.94392238 -0.00000000
8.599999999999985 210.67485524 -86.53834921 -0.00000000
8.699999999999985 215.40662943 -81.40050653 -0.00000000
8.799999999999985 213.60890551 -28.65621726 -0.00000000
8.899999999999984 208.76404384 43.25024986 -0.00000000
8.999999999999984 209.68251086 95.28012363 -0.00000000
9.099999999999984 215.18128287 109.01728230 -0.00000000
9.199999999999983 215.74312513 68.77681473 -0.00000000
9.299999999999983 208.60724233 -3.95518994 -0.00000000
9.399999999999983 207.87058840 -67.45635651 -0.00000000
9.499999999999982 213.13494103 -90.51763742 -0.00000000
9.599999999999982 215.72107676 -63.88830514 -0.00000000
9.699999999999982 211.25948063 2.08832638 -0.00000000
9.799999999999981 208.22354238 69.74106763 -0.00000000
9.89999999999998 211.74951692 106.37971883 -0.00000000
9.99999999999998 216.78373774 98.54276849 -0.00000000
10.09999999999998 212.83900577 39.33404513 -0.00000000
10.19999999999998 207.06855603 -34.36001713 -0.00000000
10.29999999999998 209.94713328 -83.19335880 -0.00000000
10.399999999999979 215.02962951 -85.56792440 -0.00000000
10.499999999999979 214.39238001 -38.92087201 -0.00000000
10.599999999999978 209.24539534 32.82625356 -0.00000000
10.699999999999978 209.07213585 89.74949789 -0.00000000
10.799999999999978 214.29770402 110.05444583 -0.00000000
10.899999999999977 216.38786257 77.97356030 -0.00000000
10.999999999999977 209.53014189 7.43509330 -0.00000000
